DATE,PLANT,PARTNER,MATERIAL,VALUE,
05.01.2021,1119,1205600,BT00001,16,
05.01.2021,1119,1205600,BT00001,16,
05.01.2021,1119,1205600,BT00001,32,
05.01.2021,1119,1205600,BT00001,16,
05.01.2021,1119,1205600,BT00001,48,
05.01.2021,1119,1205600,BT00001,32,
05.01.2021,1119,1205600,BT00001,32,
05.01.2021,1119,1205600,BT00001,16,
05.01.2021,1118,1218678,BT00007,20,
05.01.2021,1118,1218678,BT00007,17,
05.01.2021,1119,1245800,BT00003,12,
05.01.2021,1114,1245800,BT00004,16,
05.01.2021,1114,1245800,BT00004,16,
05.01.2021,1114,1245800,BT00004,16,
05.01.2021,1119,1957500,BT00003,144,
05.01.2021,1124,1957500,BT00003,336,
05.01.2021,1115,2013300,BT00002,8,
05.01.2021,1112,2051800,BT00001,1,
05.01.2021,1114,2051800,BT00001,20,
05.01.2021,1114,2051800,BT00001,32,
05.01.2021,1119,2051800,BT00001,8,
05.01.2021,1119,2051800,BT00001,4,
05.01.2021,1119,2051800,BT00001,1,
05.01.2021,1119,2051800,BT00001,12,
05.01.2021,1119,2051800,BT00001,48,
05.01.2021,1119,2051800,BT00001,8,
05.01.2021,1119,2051800,BT00001,8,
05.01.2021,1119,2051800,BT00001,8,
05.01.2021,1119,2051800,BT00001,8,
05.01.2021,1119,2051800,BT00001,8,
05.01.2021,1120,2051800,BT00001,4,
05.01.2021,1120,2203800,BT00001,32,
05.01.2021,1120,2203800,BT00001,32,
05.01.2021,1119,2240900,BT00004,384,
05.01.2021,1124,2240900,BT00004,464,
05.01.2021,1124,2240900,BT00004,128,
05.01.2021,1124,2240900,BT00004,288,
05.01.2021,1123,2306100,BT00002,4,
05.01.2021,1112,2338000,BT00001,25,
05.01.2021,1118,2471800,BT00002,4,
05.01.2021,1118,2471800,BT00002,1,
05.01.2021,1118,2471800,BT00007,48,
05.01.2021,1118,2471800,BT00007,64,
05.01.2021,1112,2475700,BT00002,72,
05.01.2021,1115,2475700,BT00002,2,
05.01.2021,1122,2507900,BT00001,12,
05.01.2021,1112,2507900,BT00002,18,
05.01.2021,1112,2507900,BT00006,6,
05.01.2021,1112,2507900,BT00006,27,
05.01.2021,1112,2516000,BT00001,8,
05.01.2021,1112,2602900,BT00001,3,
05.01.2021,1116,2622400,BT00002,8,
05.01.2021,1116,2622400,BT00002,16,
05.01.2021,1119,2623100,BT00001,16,
05.01.2021,1119,2623100,BT00001,16,
05.01.2021,1114,2635400,BT00001,16,
05.01.2021,1114,2635400,BT00001,16,
05.01.2021,1114,2635400,BT00001,16,
05.01.2021,1115,2635400,BT00001,1,
05.01.2021,1115,2635400,BT00001,1,
05.01.2021,1115,2635400,BT00001,16,
05.01.2021,1115,2635400,BT00001,16,
05.01.2021,1114,2635400,BT00002,16,
05.01.2021,1114,2635400,BT00002,32,
05.01.2021,1115,2635400,BT00002,1,
05.01.2021,1115,2635400,BT00002,1,
05.01.2021,1115,2635400,BT00002,2,
05.01.2021,1115,2635400,BT00002,1,
05.01.2021,1115,2635400,BT00002,1,
05.01.2021,1115,2635400,BT00002,8,
05.01.2021,1115,2635400,BT00002,8,
05.01.2021,1115,2635400,BT00003,1,
05.01.2021,1115,2635400,BT00003,4,
05.01.2021,1119,2637400,BT00001,16,
05.01.2021,1119,2637400,BT00001,64,
05.01.2021,1119,2637400,BT00002,32,
05.01.2021,1119,2637400,BT00002,32,
05.01.2021,1114,2880900,BT00001,16,
05.01.2021,1114,2880900,BT00001,4,
05.01.2021,1114,2880900,BT00001,4,
05.01.2021,1114,2880900,BT00001,4,
05.01.2021,1114,2880900,BT00001,16,
05.01.2021,1114,2880900,BT00001,48,
05.01.2021,1115,2880900,BT00001,4,
05.01.2021,1115,2880900,BT00001,4,
05.01.2021,1115,2880900,BT00001,4,
05.01.2021,1115,2880900,BT00001,16,
05.01.2021,1115,2880900,BT00001,16,
05.01.2021,1114,2880900,BT00002,32,
05.01.2021,1115,2880900,BT00002,8,
05.01.2021,1115,2880900,BT00002,1,
05.01.2021,1116,2880900,BT00002,8,
05.01.2021,1114,2880900,BT00006,6,
05.01.2021,1112,2940100,BT00007,12,
05.01.2021,1115,3265200,BT00001,1,
05.01.2021,1115,3265200,BT00003,1,
05.01.2021,1115,3301700,BT00003,72,
05.01.2021,1119,3306100,BT00001,16,
05.01.2021,1119,3306100,BT00001,48,
05.01.2021,1120,3306100,BT00001,6,
05.01.2021,1120,3306100,BT00001,12,
05.01.2021,1120,3306100,BT00001,7,
05.01.2021,1120,3306100,BT00001,12,
05.01.2021,1118,3529056,BT00002,1,
05.01.2021,1119,21000433,BT00002,288,
05.01.2021,1116,21000915,BT00001,16,
05.01.2021,1116,21000915,BT00001,16,
05.01.2021,1116,21000915,BT00001,32,
05.01.2021,1115,21001290,BT00002,1,
05.01.2021,1117,21001921,BT00002,16,
05.01.2021,1118,21001944,BT00001,6,
05.01.2021,1118,21001944,BT00001,4,
05.01.2021,1118,21001944,BT00001,32,
05.01.2021,1118,21001944,BT00001,4,
05.01.2021,1118,21001944,BT00001,16,
05.01.2021,1118,21001944,BT00001,8,
05.01.2021,1118,21001944,BT00001,1,
05.01.2021,1118,21001944,BT00001,16,
05.01.2021,1118,21001944,BT00002,2,
05.01.2021,1120,21002184,BT00001,60,
05.01.2021,1115,21002552,BT00001,48,
05.01.2021,1115,21002552,BT00001,16,
05.01.2021,1118,21002552,BT00001,96,
05.01.2021,1118,21002552,BT00001,16,
05.01.2021,1118,21002552,BT00001,80,
05.01.2021,1118,21002552,BT00001,196,
05.01.2021,1118,21002552,BT00001,48,
05.01.2021,1118,21002552,BT00001,96,
05.01.2021,1120,21002552,BT00001,16,
05.01.2021,1120,21002552,BT00001,192,
05.01.2021,1120,21002552,BT00001,135,
05.01.2021,1120,21002552,BT00001,328,
05.01.2021,1120,21002552,BT00001,176,
05.01.2021,1120,21002552,BT00001,19,
05.01.2021,1120,21002552,BT00001,16,
05.01.2021,1120,21002552,BT00001,80,
05.01.2021,1120,21002552,BT00001,48,
05.01.2021,1120,21002552,BT00001,64,
05.01.2021,1120,21002552,BT00001,64,
05.01.2021,1120,21002552,BT00001,48,
05.01.2021,1120,21002552,BT00001,32,
05.01.2021,1120,21002552,BT00001,80,
05.01.2021,1120,21002552,BT00001,64,
05.01.2021,1120,21002552,BT00001,149,
05.01.2021,1120,21002552,BT00001,40,
05.01.2021,1120,21002552,BT00001,16,
05.01.2021,1120,21002552,BT00001,16,
05.01.2021,1120,21002552,BT00001,80,
05.01.2021,1118,21002552,BT00002,32,
05.01.2021,1119,21002552,BT00002,72,
05.01.2021,1119,21002552,BT00002,32,
05.01.2021,1119,21002552,BT00002,128,
05.01.2021,1119,21002552,BT00002,318,
05.01.2021,1119,21002552,BT00002,96,
05.01.2021,1119,21002552,BT00002,291,
05.01.2021,1119,21002552,BT00002,32,
05.01.2021,1120,21002552,BT00002,32,
05.01.2021,1120,21002552,BT00002,16,
05.01.2021,1118,21002552,BT00006,9,
05.01.2021,1118,21002552,BT00006,9,
05.01.2021,1118,21002552,BT00006,9,
05.01.2021,1118,21002616,BT00002,320,
05.01.2021,1115,21002741,BT00002,8,
05.01.2021,1115,21002907,BT00001,4,
05.01.2021,1118,21003844,BT00001,14,
05.01.2021,1118,21003844,BT00001,2,
05.01.2021,1118,21003844,BT00001,12,
05.01.2021,1118,21003844,BT00001,4,
05.01.2021,1118,21003844,BT00002,16,
05.01.2021,1118,21003844,BT00002,8,
05.01.2021,1118,21003844,BT00003,4,
05.01.2021,1118,21003844,BT00003,36,
05.01.2021,1118,21003844,BT00003,36,
05.01.2021,1118,21003844,BT00003,12,
05.01.2021,1118,21003844,BT00006,3,
05.01.2021,1118,21003844,BT00006,6,
05.01.2021,1118,21003989,BT00001,17,
05.01.2021,1118,21003989,BT00001,4,
05.01.2021,1118,21003989,BT00001,2,
05.01.2021,1118,21003989,BT00001,48,
05.01.2021,1118,21003989,BT00001,48,
05.01.2021,1118,21003989,BT00001,48,
05.01.2021,1118,21003989,BT00001,32,
05.01.2021,1118,21003989,BT00001,16,
05.01.2021,1118,21003989,BT00001,16,
05.01.2021,1118,21003989,BT00001,16,
05.01.2021,1118,21003989,BT00001,4,
05.01.2021,1118,21003989,BT00001,16,
05.01.2021,1118,21003989,BT00001,16,
05.01.2021,1118,21003989,BT00001,48,
05.01.2021,1118,21003989,BT00006,45,
05.01.2021,1124,21004378,BT00001,6,
05.01.2021,1125,21004378,BT00001,16,
05.01.2021,1125,21004378,BT00001,4,
05.01.2021,1125,21004378,BT00001,16,
05.01.2021,1125,21004378,BT00001,16,
05.01.2021,1125,21004378,BT00002,32,
05.01.2021,1125,21004378,BT00003,1,
05.01.2021,1125,21004378,BT00006,27,
05.01.2021,1114,21006759,BT00001,448,
05.01.2021,1114,21006759,BT00001,48,
05.01.2021,1116,21006759,BT00001,96,
05.01.2021,1119,21006759,BT00001,80,
05.01.2021,1119,21006759,BT00001,176,
05.01.2021,1124,21006759,BT00001,64,
05.01.2021,1112,21006967,BT00002,8,
05.01.2021,1118,21007197,BT00001,512,
05.01.2021,1117,21009641,BT00002,64,
05.01.2021,1117,21009641,BT00002,32,
05.01.2021,1117,21009641,BT00002,32,
05.01.2021,1115,21009916,BT00001,19,
05.01.2021,1124,21013987,BT00001,16,
05.01.2021,1119,21014428,BT00002,8,
05.01.2021,1120,21014571,BT00001,26,
05.01.2021,1120,21014571,BT00001,21,
05.01.2021,1120,21014571,BT00001,12,
05.01.2021,1120,21014571,BT00001,26,
05.01.2021,1118,21017353,BT00001,7,
05.01.2021,1118,21017353,BT00001,16,
05.01.2021,1118,21017353,BT00001,7,
05.01.2021,1118,21017353,BT00001,16,
05.01.2021,1118,21017353,BT00001,16,
05.01.2021,1118,21017353,BT00001,16,
05.01.2021,1118,21017353,BT00001,16,
05.01.2021,1118,21017353,BT00001,16,
05.01.2021,1118,21017353,BT00001,16,
05.01.2021,1118,21017353,BT00001,16,
05.01.2021,1118,21017353,BT00001,8,
05.01.2021,1118,21017353,BT00001,16,
05.01.2021,1118,21017353,BT00001,16,
05.01.2021,1118,21017353,BT00001,9,
05.01.2021,1118,21017353,BT00001,16,
05.01.2021,1118,21017353,BT00001,16,
05.01.2021,1118,21017353,BT00001,16,
05.01.2021,1118,21017353,BT00001,48,
05.01.2021,1118,21017353,BT00001,16,
05.01.2021,1118,21017353,BT00001,16,
05.01.2021,1118,21017353,BT00001,16,
05.01.2021,1118,21017353,BT00001,16,
05.01.2021,1118,21017353,BT00001,6,
05.01.2021,1118,21017353,BT00001,16,
05.01.2021,1118,21017353,BT00001,6,
05.01.2021,1118,21017353,BT00001,16,
05.01.2021,1118,21017353,BT00001,12,
05.01.2021,1118,21017353,BT00001,16,
05.01.2021,1118,21017353,BT00001,6,
05.01.2021,1118,21017353,BT00001,6,
05.01.2021,1118,21017353,BT00001,16,
05.01.2021,1118,21017353,BT00001,8,
05.01.2021,1118,21017353,BT00001,7,
05.01.2021,1118,21017353,BT00001,19,
05.01.2021,1118,21017353,BT00002,2,
05.01.2021,1118,21017353,BT00002,32,
05.01.2021,1118,21017353,BT00002,2,
05.01.2021,1118,21017353,BT00002,10,
05.01.2021,1118,21017353,BT00002,2,
05.01.2021,1118,21017353,BT00003,12,
05.01.2021,1118,21017353,BT00003,12,
05.01.2021,1118,21017353,BT00003,12,
05.01.2021,1118,21017353,BT00003,12,
05.01.2021,1118,21017353,BT00003,12,
05.01.2021,1118,21017353,BT00003,12,
05.01.2021,1118,21017353,BT00003,12,
05.01.2021,1118,21017353,BT00003,48,
05.01.2021,1118,21017353,BT00003,12,
05.01.2021,1118,21017353,BT00003,24,
05.01.2021,1118,21017353,BT00003,48,
05.01.2021,1118,21017353,BT00003,48,
05.01.2021,1118,21017353,BT00003,12,
05.01.2021,1118,21017353,BT00003,12,
05.01.2021,1118,21017353,BT00003,12,
05.01.2021,1118,21017353,BT00003,24,
05.01.2021,1118,21017353,BT00003,12,
05.01.2021,1118,21017353,BT00003,24,
05.01.2021,1118,21017353,BT00003,12,
05.01.2021,1118,21017353,BT00003,36,
05.01.2021,1118,21017353,BT00003,48,
05.01.2021,1118,21017353,BT00003,12,
05.01.2021,1118,21017353,BT00003,12,
05.01.2021,1118,21017353,BT00003,12,
05.01.2021,1118,21017353,BT00003,12,
05.01.2021,1118,21017353,BT00003,12,
05.01.2021,1118,21017353,BT00003,12,
05.01.2021,1118,21017353,BT00003,12,
05.01.2021,1118,21017353,BT00003,24,
05.01.2021,1118,21017353,BT00003,12,
05.01.2021,1118,21017353,BT00003,12,
05.01.2021,1118,21017353,BT00003,12,
05.01.2021,1118,21017353,BT00003,12,
05.01.2021,1118,21017353,BT00003,12,
05.01.2021,1118,21017353,BT00003,12,
05.01.2021,1118,21017353,BT00003,24,
05.01.2021,1118,21017353,BT00003,12,
05.01.2021,1118,21017353,BT00003,24,
05.01.2021,1118,21017353,BT00003,12,
05.01.2021,1118,21017353,BT00003,12,
05.01.2021,1118,21017353,BT00006,9,
05.01.2021,1118,21017353,BT00006,9,
05.01.2021,1116,21018245,BT00002,128,
05.01.2021,1116,21018245,BT00002,32,
05.01.2021,1116,21018245,BT00002,32,
05.01.2021,1116,21018245,BT00002,32,
05.01.2021,1116,21018245,BT00002,96,
05.01.2021,1116,21018245,BT00002,128,
05.01.2021,1122,21018714,BT00001,-2,
05.01.2021,1122,21018714,BT00002,-8,
05.01.2021,1114,21019400,BT00001,-16,
05.01.2021,1114,21019400,BT00003,-48,
05.01.2021,1114,21019400,BT00003,-12,
05.01.2021,1114,21020415,BT00001,-80,
05.01.2021,1114,21020415,BT00001,-80,
05.01.2021,1114,21020415,BT00002,-16,
05.01.2021,1114,21020415,BT00007,-64,
05.01.2021,1114,21020415,BT00007,-32,
05.01.2021,1114,21020415,BT00001,64,
05.01.2021,1114,21020415,BT00001,64,
05.01.2021,1114,21020415,BT00001,192,
05.01.2021,1114,21020415,BT00007,96,
05.01.2021,1114,21020415,BT00007,96,
05.01.2021,1114,21020415,BT00007,16,
05.01.2021,1114,21020415,BT00007,16,
05.01.2021,1114,21020415,BT00007,16,
05.01.2021,1114,21020415,BT00007,12,
05.01.2021,1114,21020415,BT00007,3,
05.01.2021,1114,21021369,BT00003,12,
05.01.2021,1125,21021566,BT00003,456,
05.01.2021,1125,21021566,BT00003,312,
05.01.2021,1114,21022451,BT00003,-16,
05.01.2021,1125,21023429,BT00003,12,
05.01.2021,1125,21023429,BT00003,48,
05.01.2021,1125,21023429,BT00003,12,
05.01.2021,1114,21024456,BT00001,-32,
05.01.2021,1114,21024456,BT00001,-16,
05.01.2021,1114,21024456,BT00002,-32,
05.01.2021,1114,21024456,BT00002,-32,
05.01.2021,1114,21024456,BT00002,-1,
05.01.2021,1114,21024456,BT00003,-408,
05.01.2021,1114,21024456,BT00005,-32,
05.01.2021,1114,21024456,BT00003,288,
05.01.2021,1114,21024456,BT00005,16,
05.01.2021,1114,21024456,BT00005,16,
05.01.2021,1124,21024987,BT00005,64,
05.01.2021,1115,21025172,BT00004,32,
05.01.2021,1114,21025346,BT00002,16,
05.01.2021,1114,21025346,BT00002,16,
05.01.2021,1115,21025346,BT00002,2,
05.01.2021,1118,21025346,BT00002,4,
05.01.2021,1119,21025346,BT00002,8,
05.01.2021,1119,21025346,BT00002,16,
05.01.2021,1119,21025346,BT00002,16,
05.01.2021,1119,21026513,BT00002,3,
05.01.2021,1119,21026513,BT00002,3,
05.01.2021,1118,21026905,BT00006,9,
05.01.2021,1125,21026905,BT00006,34,
05.01.2021,1125,21026905,BT00006,4,
05.01.2021,1125,21026905,BT00006,4,
05.01.2021,1125,21026905,BT00006,22,
05.01.2021,1125,21026905,BT00006,2,
05.01.2021,1125,21026905,BT00006,2,
05.01.2021,1125,21026905,BT00006,5,
05.01.2021,1125,21026905,BT00006,12,
05.01.2021,1125,21026905,BT00006,18,
05.01.2021,1125,21026905,BT00006,1,
05.01.2021,1125,21026905,BT00006,12,
05.01.2021,1125,21026905,BT00006,4,
05.01.2021,1125,21026905,BT00006,5,
05.01.2021,1125,21026905,BT00006,2,
05.01.2021,1125,21026905,BT00006,13,
05.01.2021,1125,21026905,BT00006,38,
05.01.2021,1119,21027368,BT00004,16,
05.01.2021,1120,21027998,BT00003,140,
05.01.2021,1125,21029759,BT00002,4,
05.01.2021,1125,21029759,BT00002,2,
05.01.2021,1125,21029759,BT00002,3,
05.01.2021,1125,21029759,BT00002,3,
05.01.2021,1125,21029759,BT00003,4,
05.01.2021,1118,21036312,BT00001,5,
05.01.2021,1116,21040905,BT00004,32,
05.01.2021,1116,21040905,BT00004,112,
05.01.2021,1116,21040905,BT00004,80,
05.01.2021,1116,21040905,BT00004,80,
05.01.2021,1116,21040905,BT00004,96,
05.01.2021,1116,21040905,BT00004,16,
05.01.2021,1116,21040905,BT00004,28,
05.01.2021,1116,21040905,BT00004,64,
05.01.2021,1116,21040905,BT00004,4,
05.01.2021,1116,21040905,BT00004,16,
05.01.2021,1116,21040905,BT00004,16,
05.01.2021,1116,21040905,BT00004,112,
05.01.2021,1116,21040905,BT00004,48,
05.01.2021,1116,21040905,BT00004,16,
05.01.2021,1116,21040905,BT00004,4,
05.01.2021,1116,21040905,BT00004,16,
05.01.2021,1116,21040905,BT00004,16,
05.01.2021,1116,21040905,BT00004,96,
05.01.2021,1116,21040905,BT00004,96,
05.01.2021,1116,21040905,BT00004,48,
05.01.2021,1116,21040905,BT00004,64,
05.01.2021,1112,2400238,BT00001,-32,
05.01.2021,1123,2400238,BT00001,-19,
05.01.2021,1119,2400284,BT00001,-32,
05.01.2021,1119,2400284,BT00001,-11,
05.01.2021,1119,2400284,BT00001,-76,
05.01.2021,1114,2400284,BT00002,-4,
05.01.2021,1112,2400384,BT00001,-13,
05.01.2021,1112,2400384,BT00001,-32,
05.01.2021,1112,2400384,BT00001,-32,
05.01.2021,1112,2400384,BT00001,-15,
05.01.2021,1112,2400384,BT00001,-16,
05.01.2021,1112,2400384,BT00001,-16,
05.01.2021,1112,2400384,BT00001,-16,
05.01.2021,1112,2400384,BT00001,-16,
05.01.2021,1112,2400384,BT00001,-32,
05.01.2021,1112,2400384,BT00001,-80,
05.01.2021,1112,2400384,BT00006,-27,
05.01.2021,1115,2400426,BT00001,-16,
05.01.2021,1115,2400426,BT00001,-3,
05.01.2021,1118,2400487,BT00001,-48,
05.01.2021,1120,2400487,BT00001,-176,
05.01.2021,1120,2400487,BT00001,-80,
05.01.2021,1112,2400487,BT00002,-318,
05.01.2021,1112,2400487,BT00002,-96,
05.01.2021,1112,2400487,BT00002,-291,
05.01.2021,1112,2400487,BT00002,-32,
05.01.2021,1112,2400487,BT00002,-32,
05.01.2021,1118,2400487,BT00002,-32,
05.01.2021,1124,2400487,BT00002,-3,
05.01.2021,1124,2400487,BT00002,-3,
05.01.2021,1118,2400487,BT00003,-24,
05.01.2021,1118,2400487,BT00003,-36,
05.01.2021,1118,2400487,BT00003,-48,
05.01.2021,1118,2400487,BT00003,-36,
05.01.2021,1118,2400487,BT00003,-3,
05.01.2021,1118,2400487,BT00003,-48,
05.01.2021,1112,2400668,BT00001,-8,
05.01.2021,1112,2400668,BT00002,-32,
05.01.2021,1112,2400668,BT00002,-6,
05.01.2021,1112,2400668,BT00002,-8,
05.01.2021,1112,2400668,BT00002,-12,
05.01.2021,1115,2401037,BT00001,-32,
05.01.2021,1115,2401037,BT00001,-32,
05.01.2021,1115,2401037,BT00001,-16,
05.01.2021,1116,2401037,BT00004,-16,
05.01.2021,1116,2401037,BT00004,-16,
05.01.2021,1116,2401037,BT00004,-16,
05.01.2021,1112,2401749,BT00002,-13,
05.01.2021,1116,2401749,BT00002,-32,
05.01.2021,1116,2401749,BT00002,-16,
05.01.2021,1112,2401843,BT00001,-149,
05.01.2021,1112,2401843,BT00001,-40,
05.01.2021,1112,2401843,BT00001,-16,
05.01.2021,1112,2401843,BT00001,-16,
05.01.2021,1112,2401843,BT00001,-80,
05.01.2021,1112,2401843,BT00001,-48,
05.01.2021,1112,2401843,BT00001,-32,
05.01.2021,1112,2401843,BT00001,-16,
05.01.2021,1112,2401843,BT00001,-48,
05.01.2021,1112,2401843,BT00001,-12,
05.01.2021,1112,2401843,BT00001,-176,
05.01.2021,1112,2401843,BT00001,-32,
05.01.2021,1112,2401843,BT00001,-22,
05.01.2021,1118,2401843,BT00001,-48,
05.01.2021,1112,2401843,BT00002,-16,
05.01.2021,1118,2401843,BT00003,-24,
05.01.2021,1120,2407666,BT00001,192,
05.01.2021,1120,2407666,BT00001,-64,
05.01.2021,1125,2407666,BT00001,-16,
05.01.2021,1120,2407666,BT00003,24,
05.01.2021,1118,2410036,BT00001,-16,
05.01.2021,1111,2410686,BT00005,-520,
05.01.2021,1111,2420082,BT00007,-640,
05.01.2021,1111,2420271,BT00001,-260,
05.01.2021,1111,2420271,BT00002,-416,
05.01.2021,1111,2420271,BT00007,-320,
05.01.2021,1111,2420349,BT00001,-572,
05.01.2021,1111,2420349,BT00002,-1040,
05.01.2021,1111,2420473,BT00001,832,
05.01.2021,1111,2420473,BT00002,416,
05.01.2021,1111,2420473,BT00004,416,
05.01.2021,1111,2420475,BT00001,260,
05.01.2021,1111,2420475,BT00002,312,
05.01.2021,1111,2420475,BT00003,160,
05.01.2021,1112,2420739,BT00001,-48,
05.01.2021,1111,2421025,BT00001,-156,
05.01.2021,1111,2421254,BT00001,-208,
05.01.2021,1115,2421423,BT00002,-1,
05.01.2021,1111,2421437,BT00001,-208,
05.01.2021,1111,2421437,BT00002,-1248,
05.01.2021,1111,2421437,BT00007,-480,
05.01.2021,1111,2421735,BT00001,-208,
05.01.2021,1111,2421823,BT00001,1664,
05.01.2021,1111,2421823,BT00001,104,
05.01.2021,1111,2421823,BT00002,1248,
05.01.2021,1111,2421823,BT00007,160,
05.01.2021,1111,2421857,BT00001,-208,
05.01.2021,1111,2421857,BT00002,-312,
05.01.2021,1111,2421857,BT00003,-120,
05.01.2021,1111,2421857,BT00006,-108,
05.01.2021,1111,2422385,BT00001,-2132,
05.01.2021,1111,2422385,BT00003,-1000,
05.01.2021,1112,2423535,BT00001,-1300,
05.01.2021,1112,2423535,BT00002,-1552,
05.01.2021,1112,2423535,BT00003,-960,
05.01.2021,1112,2423535,BT00006,-54,
05.01.2021,1111,2423576,BT00007,-1600,
05.01.2021,1111,2423656,BT00002,-208,
05.01.2021,1111,2423656,BT00006,-27,
05.01.2021,1111,2423696,BT00001,-1092,
05.01.2021,1111,2426847,BT00002,-1144,
05.01.2021,1111,2426927,BT00002,-1248,
05.01.2021,1111,2427211,BT00001,1300,
05.01.2021,1124,2427211,BT00001,-192,
05.01.2021,1124,2427211,BT00003,-24,
05.01.2021,1111,2427996,BT00007,-320,
05.01.2021,1117,2428311,BT00001,-104,
05.01.2021,1117,2428311,BT00001,-1664,
05.01.2021,1115,2428311,BT00002,-312,
05.01.2021,1117,2428311,BT00002,-1248,
05.01.2021,1115,2428311,BT00003,-480,
05.01.2021,1115,2428311,BT00004,-52,
05.01.2021,1115,2428311,BT00007,-800,
05.01.2021,1117,2428311,BT00007,-160,
05.01.2021,1115,2428640,BT00001,884,
05.01.2021,1115,2428640,BT00007,800,
05.01.2021,1118,2430494,BT00001,104,
05.01.2021,1118,2430494,BT00001,52,
05.01.2021,1118,2430494,BT00001,104,
05.01.2021,1118,2430494,BT00003,-800,
05.01.2021,1116,2430667,BT00002,-418,
05.01.2021,1111,2431009,BT00001,988,
05.01.2021,1111,2431009,BT00002,624,
05.01.2021,1111,2431009,BT00003,680,
05.01.2021,1111,2431009,BT00007,480,
05.01.2021,1114,2431658,BT00001,364,
05.01.2021,1114,2432091,BT00001,156,
05.01.2021,1114,2432091,BT00002,104,
05.01.2021,1114,2432125,BT00003,-528,
05.01.2021,1111,2432627,BT00006,-594,
05.01.2021,1111,2433266,BT00005,-936,
05.01.2021,1111,2433281,BT00001,-624,
05.01.2021,1119,2434483,BT00004,-12,
05.01.2021,1120,2435213,BT00001,2184,
05.01.2021,1120,2435213,BT00003,-240,
05.01.2021,1120,2435213,BT00006,378,
05.01.2021,1120,2435213,BT00006,-621,
06.01.2021,1119,247900,BT00001,16,
06.01.2021,1119,247900,BT00007,64,
06.01.2021,1119,247900,BT00007,1,
06.01.2021,1119,247900,BT00007,64,
06.01.2021,1124,247900,BT00007,48,
06.01.2021,1119,331800,BT00002,16,
06.01.2021,1119,331800,BT00002,32,
06.01.2021,1119,331800,BT00007,80,
06.01.2021,1119,331800,BT00007,80,
06.01.2021,1117,339800,BT00002,24,
06.01.2021,1117,339800,BT00002,1,
06.01.2021,1117,339800,BT00002,1,
06.01.2021,1115,597200,BT00001,8,
06.01.2021,1115,597200,BT00003,24,
06.01.2021,1119,621100,BT00003,84,
06.01.2021,1119,621100,BT00003,24,
06.01.2021,1121,1085200,BT00001,4,
06.01.2021,1121,1085200,BT00007,37,
06.01.2021,1124,1158600,BT00001,16,
06.01.2021,1124,1158600,BT00001,48,
06.01.2021,1124,1158600,BT00002,64,
